"Cassano Magnago, Lombardy, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cassano d'Adda, Lombardy, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cassano delle Murge, Apulia, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cassel, Hauts-de-France, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Casselberry, Florida, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Casselton, North Dakota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cassia County, Idaho, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cassino, Latium, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cassis, Provence-Alpes-Côte d'Azur, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cassola, Veneto, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cassowary Coast, Queensland, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Castel, Guernsey, Guernsey","15","{""emoji"":{""char"":""🇬🇬""}}"
"Castelfranco Veneto, Veneto, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Castelgomberto, Veneto, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Castello di Brianza, Lombardy, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Castellolí, Catalonia, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Castellote, Aragon, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Castelló d'Empúries, Catalonia, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Castellón de la Plana, Valencian Community, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Castellón, Valencian Community, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Castelnau-de-Mandailles, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Castelnuovo di Verona, Veneto, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Castelo Branco, Castelo Branco, Portugal","24","{""emoji"":{""char"":""🇵🇹""}}"
"Castelo Branco, Portugal","55","{""emoji"":{""char"":""🇵🇹""}}"
"Castelo de Vide, Portalegre, Portugal","24","{""emoji"":{""char"":""🇵🇹""}}"
"Castelo, Espírito Santo, Brazil","32","{""emoji"":{""char"":""🇧🇷""}}"
"Castelvetro di Modena, Emilia-Romagna, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Castile-La Mancha, Spain","55","{""emoji"":{""char"":""🇪🇸""}}"
"Castilla and Leon, Spain","55","{""emoji"":{""char"":""🇪🇸""}}"
"Castillo de Locubín, Andalusia, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Castillo, Duarte, Dominican Republic","15","{""emoji"":{""char"":""🇩🇴""}}"
"Castillon, Nouvelle-Aquitaine, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Castle Carlton, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Castle Cove, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Castle Creek, New York, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castle Dale, Utah, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castle Douglas, Scotland, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Castle Doyle, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Castle Hayne, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castle Hill, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Castle Rock, Colorado, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castle Shannon, Pennsylvania, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castlecomer, County Kilkenny, Ireland","13","{""emoji"":{""char"":""🇮🇪""}}"
"Castleconnell, County Limerick, Ireland","13","{""emoji"":{""char"":""🇮🇪""}}"
"Castlefinn, County Donegal, Ireland","13","{""emoji"":{""char"":""🇮🇪""}}"
"Castlegar, British Columbia, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Castleton, Vermont, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castleton-On-Hudson, New York, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castletown, Isle of Man","15","{""emoji"":{""char"":""🇮🇲""}}"
"Castlewellan, Northern Ireland, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Castres, Occitanie, France","40","{""emoji"":{""char"":""🇫🇷""}}"
"Castrillo de Cabrera, Castilla and Leon, Spain","40","{""emoji"":{""char"":""🇪🇸""}}"
"Castro Daire, Viseu, Portugal","24","{""emoji"":{""char"":""🇵🇹""}}"
"Castro Valley, California, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Castro Verde, Beja, Portugal","24","{""emoji"":{""char"":""🇵🇹""}}"
"Castrocaro Terme e Terra del Sole, Emilia-Romagna, Italy","40","{""emoji"":{""char"":""🇮🇹""}}"
"Caswell Bay, Swansea, Wales, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Caswell County, North Carolina, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Caswell, Towcester, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Caswell, Wales, United Kingdom","40","{""emoji"":{""char"":""🇬🇧""}}"
"Caswell, Wisconsin, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catacaos, Piura, Peru","23","{""emoji"":{""char"":""🇵🇪""}}"
"Catahoula Parish County, Louisiana, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cataiñgan, Bicol Region, Philippines","26","{""emoji"":{""char"":""🇵🇭""}}"
"Catalonia, Spain","55","{""emoji"":{""char"":""🇪🇸""}}"
"Catamarca, Argentina","55","{""emoji"":{""char"":""🇦🇷""}}"
"Catania, Sicily, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Catanzaro, Calabria, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Catarman, Eastern Visayas, Philippines","40","{""emoji"":{""char"":""🇵🇭""}}"
"Catarroja, Valencian Community, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Catawba County, North Carolina, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba Island, Ohio, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba Springs, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba, Ohio, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba, South Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba, Virginia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawba, Wisconsin, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catawissa, Missouri, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catedral, Bolivar State, Venezuela","15","{""emoji"":{""char"":""🇻🇪""}}"
"Catherine-De-Barnes, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Catheys Creek, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Caton Green, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Catonsville, Maryland, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catoosa, Oklahoma, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catron County, New Mexico, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Catron, Missouri, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cattaraugus County, New York, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cattaraugus, New York, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Catuípe, Rio Grande do Sul, Brazil","32","{""emoji"":{""char"":""🇧🇷""}}"
"Cauayan, Cagayan Valley, Philippines","26","{""emoji"":{""char"":""🇵🇭""}}"
"Caubous, Occitanie, France","40","{""emoji"":{""char"":""🇫🇷""}}"
"Cauca, Colombia","55","{""emoji"":{""char"":""🇨🇴""}}"
"Caudebec-lès-Elbeuf, Normandy, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Caulfield East, Victoria, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Caundle Wake, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Causeni, Moldova","55","{""emoji"":{""char"":""🇲🇩""}}"
"Caussade, Occitanie, France","40","{""emoji"":{""char"":""🇫🇷""}}"
"Causse-et-Diège, Occitanie, France","40","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier County, North Dakota, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cavalier Hill, Leeds, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Cavalier, Apt, Provence-Alpes-Côte d'Azur, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Capdenac-Gare, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Ferrières-sur-Ariège, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Gorgo al Monticano, Veneto, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cavalier, Labarthète, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Laluque, Nouvelle-Aquitaine, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, North Dakota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cavalier, Porte-du-Quercy, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Puyloubier, Provence-Alpes-Côte d'Azur, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Savignac, Nouvelle-Aquitaine, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Sigoyer, Provence-Alpes-Côte d'Azur, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavalier, Viens, Provence-Alpes-Côte d'Azur, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cavarzere, Veneto, Italy","40","{""emoji"":{""char"":""🇮🇹""}}"
"Cave Creek, Arizona, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cave, Canterbury, New Zealand","24","{""emoji"":{""char"":""🇳🇿""}}"
"Cavendish, Prince Edward Island, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Cavite City, Calabarzon, Philippines","40","{""emoji"":{""char"":""🇵🇭""}}"
"Cavtat, Dubrovnik-Neretva, Croatia","15","{""emoji"":{""char"":""🇭🇷""}}"
"Cayenne, Cayenne, French Guiana","15","{""emoji"":{""char"":""🇬🇫""}}"
"Cayenne, French Guiana","55","{""emoji"":{""char"":""🇬🇫""}}"
"Cayey Municipio, Puerto Rico","55","{""emoji"":{""char"":""🇵🇷""}}"
"Cayman Islands","70","{""emoji"":{""char"":""🇰🇾""}}"
"Cayo Santa María, Villa Clara, Cuba","15","{""emoji"":{""char"":""🇨🇺""}}"
"Cayuga County, New York, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cayuga, Indiana, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cayuga, New York, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cayuga, North Dakota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cayuga, Ontario, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Cayuga, Texas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cazasu, Brăila, Romania","23","{""emoji"":{""char"":""🇷🇴""}}"
"Cazenave-Serres-et-Allens, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cazouls-lès-Béziers, Occitanie, France","30","{""emoji"":{""char"":""🇫🇷""}}"
"Cañar, Ecuador","55","{""emoji"":{""char"":""🇪🇨""}}"
"Ceará, Brazil","55","{""emoji"":{""char"":""🇧🇷""}}"
"Cecil County, Maryland, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cecina, Tuscany, Italy","28","{""emoji"":{""char"":""🇮🇹""}}"
"Cedar Bluff, Alabama, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Bluff, Missouri, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Bluff, Virginia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Bluffs, Nebraska, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Brush Creek, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Cedar Camp, New Brunswick, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Cedar City, Utah, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar County, Iowa, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar County, Missouri, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar County, Nebraska, United States","23","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Creek, Indiana, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Creek, Missouri, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Creek, Nebraska, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Creek, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Creek, Texas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Creek-Red Rock, Texas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Crest, New Mexico, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Crossing, Georgia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Falls Township, Iowa, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Falls, Arkansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Falls, Iowa, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Fork, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Fort, Utah, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Glen, California, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Grove, Indiana, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Grove, New Jersey, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Grove, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Grove, Queensland, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Cedar Grove, Tennessee, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Grove, West Virginia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Grove, Wisconsin, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Hill, Missouri, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Hill, Tennessee, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Hill, Texas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Hills, Oregon, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Hills, Utah, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Island, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Key, Florida, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Knolls, New Jersey, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Lake, Indiana, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Mill, Oregon, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Mountain, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Mountain, Virginia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Park, Texas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Pocket, Queensland, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Cedar Point, Illinois, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Point, Kansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Point, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Cedar Rapids, Iowa, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Rapids, Nebraska, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Rock, North Carolina, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Run, Pennsylvania, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Run, Virginia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Springs, Michigan, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Springs, Ontario, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Cedar Vale, Kansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar Vale, Queensland, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Cedar Valley, Ontario, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Cedar, Arkansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar, Illinois, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar, Iowa, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar, Kansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar, Michigan, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar, Minnesota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedar, Missouri, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarbluff, Mississippi, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarburg Town, Wisconsin, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarburg, Wisconsin, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedaredge, Colorado, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarhurst, New York, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarpines Park, California, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedartown, Georgia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarvale, New Mexico, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, Arkansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, California, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, Illinois, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, Michigan, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, New Jersey, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, Ohio, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedarville, West Virginia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Cedeira, Galicia, Spain","40","{""emoji"":{""char"":""🇪🇸""}}"
"Celles, Nouvelle-Aquitaine, France","40","{""emoji"":{""char"":""🇫🇷""}}"
"Celon, Centre-Val de Loire, France","40","{""emoji"":{""char"":""🇫🇷""}}"
"Celorico da Beira, Guarda, Portugal","24","{""emoji"":{""char"":""🇵🇹""}}"
"Celrà, Catalonia, Spain","28","{""emoji"":{""char"":""🇪🇸""}}"
"Celâliye, Kırklareli, Türkiye","15","{""emoji"":{""char"":""🇹🇷""}}"
"Cena, Jelgava Municipality, Latvia","5","{""emoji"":{""char"":""🇱🇻""}}"
"Centar, Skopje Statistical Region, North Macedonia","15","{""emoji"":{""char"":""🇲🇰""}}"
"Centennial Park, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Centennial, Colorado, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Centennial, Wyoming, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Center District, Israel","55","{""emoji"":{""char"":""🇮🇱""}}"
"Center Line, Michigan, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Center Rutland, Vermont, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Center Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina","15","{""emoji"":{""char"":""🇧🇦""}}"
"Center Tuftonboro, New Hampshire, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Center Valley, Pennsylvania, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Centerton, Arkansas, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Centerville, Delaware, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Centerville, Georgia, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Centerville, Massachusetts, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Centerville, Utah, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central African Republic","15","{""emoji"":{""char"":""🇨🇫""}}"
"Central Aran, Azerbaijan","55","{""emoji"":{""char"":""🇦🇿""}}"
"Central Athens, Attiki, Greece","23","{""emoji"":{""char"":""🇬🇷""}}"
"Central Banat District, Vojvodina, Serbia","5","{""emoji"":{""char"":""🇷🇸""}}"
"Central Bangka Regency, Bangka-Belitung, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Banjarmasin, South Kalimantan, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Bedeque, Prince Edward Island, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Bedfordshire, England, United Kingdom","30","{""emoji"":{""char"":""🇬🇧""}}"
"Central Bohemia, Czechia","55","{""emoji"":{""char"":""🇨🇿""}}"
"Central Bosnia Canton, Bosnia and Herzegovina","5","{""emoji"":{""char"":""🇧🇦""}}"
"Central Business District, Federal Capital Territory, Nigeria","18","{""emoji"":{""char"":""🇳🇬""}}"
"Central Butte, Saskatchewan, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Catchment Area, North Region, Singapore","26","{""emoji"":{""char"":""🇸🇬""}}"
"Central City, Iowa, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central City, Kentucky, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central City, Nebraska, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Coast, New South Wales, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Central Coast, Tasmania, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Central Corfu & the Diapontian Islands, Ionian Islands, Greece","23","{""emoji"":{""char"":""🇬🇷""}}"
"Central Darfur State, Sudan","55","{""emoji"":{""char"":""🇸🇩""}}"
"Central Delhi, Delhi, India","35","{""emoji"":{""char"":""🇮🇳""}}"
"Central Denmark Region, Denmark","55","{""emoji"":{""char"":""🇩🇰""}}"
"Central Department, Paraguay","55","{""emoji"":{""char"":""🇵🇾""}}"
"Central Desert, Northern Territory, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Central District, Botswana","5","{""emoji"":{""char"":""🇧🇼""}}"
"Central District, Hamadan Province, Iran","13","{""emoji"":{""char"":""🇮🇷""}}"
"Central Eleuthera, The Bahamas","15","{""emoji"":{""char"":""🇧🇸""}}"
"Central Equatoria, South Sudan","15","{""emoji"":{""char"":""🇸🇸""}}"
"Central Falls, Rhode Island, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Finland, Finland","55","{""emoji"":{""char"":""🇫🇮""}}"
"Central Greece, Greece","55","{""emoji"":{""char"":""🇬🇷""}}"
"Central Greenwich, New Brunswick, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Halmahera Regency, North Maluku, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Hancock, Maine, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Hawke's Bay District, Hawke's Bay, New Zealand","12","{""emoji"":{""char"":""🇳🇿""}}"
"Central Highlands, Queensland, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Central Highlands, Tasmania, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Central Hulu Sungai Regency, South Kalimantan, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Huron, Ontario, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Jakarta, Jakarta, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Java, Indonesia","55","{""emoji"":{""char"":""🇮🇩""}}"
"Central Jefferson, Colorado, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Kalimantan, Indonesia","55","{""emoji"":{""char"":""🇮🇩""}}"
"Central Kamagambo ward, Migori County, Kenya","5","{""emoji"":{""char"":""🇰🇪""}}"
"Central Karoo, Western Cape, South Africa","26","{""emoji"":{""char"":""🇿🇦""}}"
"Central Kasai, Democratic Republic of the Congo","15","{""emoji"":{""char"":""🇨🇩""}}"
"Central Kent, Delaware, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Kings, Prince Edward Island, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Kootenay, British Columbia, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Lampung Regency, Lampung, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Lombok Regency, West Nusa Tenggara, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Loup City, Nebraska, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Luzon, Philippines","55","{""emoji"":{""char"":""🇵🇭""}}"
"Central Macedonia, Greece","55","{""emoji"":{""char"":""🇬🇷""}}"
"Central Maluku Regency, Maluku, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Maragoli ward, Vihiga County, Kenya","5","{""emoji"":{""char"":""🇰🇪""}}"
"Central McKenzie, North Dakota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central McPherson, South Dakota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central North River, Nova Scotia, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Okanagan, British Columbia, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Onslow, Nova Scotia, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Ostrobothnia, Finland","55","{""emoji"":{""char"":""🇫🇮""}}"
"Central Otago District, Otago, New Zealand","12","{""emoji"":{""char"":""🇳🇿""}}"
"Central Pennington, South Dakota, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Plains Region, Manitoba, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Plateau, Tasmania, Australia","28","{""emoji"":{""char"":""🇦🇺""}}"
"Central Point, Oregon, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Prince, Prince Edward Island, Canada","28","{""emoji"":{""char"":""🇨🇦""}}"
"Central Province, Sri Lanka","55","{""emoji"":{""char"":""🇱🇰""}}"
"Central Region, Ghana","55","{""emoji"":{""char"":""🇬🇭""}}"
"Central Region, Malawi, Malawi","15","{""emoji"":{""char"":""🇲🇼""}}"
"Central Region, Uganda","55","{""emoji"":{""char"":""🇺🇬""}}"
"Central Singapore Community Development Council, Singapore","55","{""emoji"":{""char"":""🇸🇬""}}"
"Central Somerset, Maine, United States","35","{""emoji"":{""char"":""🇺🇸""}}"
"Central Sulawesi, Indonesia","55","{""emoji"":{""char"":""🇮🇩""}}"
"Central Tapanuli Regency, North Sumatra, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Ternate, North Maluku, Indonesia","32","{""emoji"":{""char"":""🇮🇩""}}"
"Central Tzoumerka, Epirus, Greece","23","{""emoji"":{""char"":""🇬🇷""}}"
"Central Visayas, Philippines","55","{""emoji"":{""char"":""🇵🇭""}}"
